Fecha Semana,Cantidad Total,Cantidad Total Año,Cliente,Nombre,Producto,Año,Mes,Semana,Promedio,P. Mes,P. Semana,Bimestre,Trimestre,Cuatrimestre,Semestre,Cantidad Año Pasado,Tasa Crecimiento Año Pasado,Tasa Crecimiento,Cantidad Pronostico
2019-12-01 00:00:00,2250,52500,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2019,12,1,1746.2137931034483,1500.0,1350.0,6,4,3,2,45057,0.1651907583727278,0.4676659814260088,0.0
2019-12-09 00:00:00,750,52500,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2019,12,2,1746.2137931034483,1500.0,1500.0,6,4,3,2,45057,0.1651907583727278,0.4676659814260088,0.0
2019-12-16 00:00:00,1500,52500,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2019,12,3,1746.2137931034483,1500.0,1750.0,6,4,3,2,45057,0.1651907583727278,0.4676659814260088,0.0
2020-01-01 00:00:00,1500,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,1,1,1746.2137931034483,1500.0,1500.0,1,1,1,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-01-09 00:00:00,1500,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,1,2,1746.2137931034483,1500.0,1500.0,1,1,1,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-01-16 00:00:00,750,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,1,3,1746.2137931034483,1500.0,1125.0,1,1,1,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-01-24 00:00:00,3000,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,1,4,1746.2137931034483,1500.0,1875.0,1,1,1,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-02-01 00:00:00,2250,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,2,1,1746.2137931034483,1625.0,1500.0,1,1,1,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-02-16 00:00:00,1500,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,2,3,1746.2137931034483,1625.0,1750.0,1,1,1,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-02-24 00:00:00,1500,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,2,4,1746.2137931034483,1625.0,1875.0,1,1,1,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-03-09 00:00:00,750,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,3,2,1746.2137931034483,1395.6923076923076,1550.0,2,1,1,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-03-16 00:00:00,1494,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,3,3,1746.2137931034483,1395.6923076923076,936.0,2,1,1,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-03-24 00:00:00,2250,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,3,4,1746.2137931034483,1395.6923076923076,1500.0,2,1,1,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-04-01 00:00:00,2250,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,4,1,1746.2137931034483,1916.6666666666667,1875.0,2,2,1,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-04-09 00:00:00,1500,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,4,2,1746.2137931034483,1916.6666666666667,1875.0,2,2,1,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-04-16 00:00:00,2250,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,4,3,1746.2137931034483,1916.6666666666667,3000.0,2,2,1,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-04-24 00:00:00,1500,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,4,4,1746.2137931034483,1916.6666666666667,1250.0,2,2,1,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-05-01 00:00:00,5250,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,5,1,1746.2137931034483,1990.5384615384612,3187.5,3,2,2,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-05-09 00:00:00,2700,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,5,2,1746.2137931034483,1990.5384615384612,1900.0,3,2,2,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-06-09 00:00:00,3700,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,6,2,1746.2137931034483,1697.5,1913.3333333333333,3,2,2,1,52500,0.6217904761904762,0.4676659814260088,0.0
2020-07-09 00:00:00,750,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,7,2,1746.2137931034483,1800.0,1000.0,4,3,2,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-07-16 00:00:00,2250,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,7,3,1746.2137931034483,1800.0,2000.0,4,3,2,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-07-24 00:00:00,3000,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,7,4,1746.2137931034483,1800.0,2625.0,4,3,2,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-08-01 00:00:00,750,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,8,1,1746.2137931034483,1615.3846153846157,1312.5,4,3,2,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-08-09 00:00:00,750,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,8,2,1746.2137931034483,1615.3846153846157,750.0,4,3,2,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-08-16 00:00:00,750,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,8,3,1746.2137931034483,1615.3846153846157,2250.0,4,3,2,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-09-01 00:00:00,1500,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,9,1,1746.2137931034483,1406.25,1350.0,5,3,3,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-09-09 00:00:00,1500,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,9,2,1746.2137931034483,1406.25,1750.0,5,3,3,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-09-16 00:00:00,750,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,9,3,1746.2137931034483,1406.25,1125.0,5,3,3,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-09-24 00:00:00,3000,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,9,4,1746.2137931034483,1406.25,1500.0,5,3,3,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-10-01 00:00:00,2250,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,10,1,1746.2137931034483,1864.2857142857144,2150.0,5,4,3,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-10-09 00:00:00,1500,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,10,2,1746.2137931034483,1864.2857142857144,1750.0,5,4,3,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-10-16 00:00:00,2250,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,10,3,1746.2137931034483,1864.2857142857144,1750.0,5,4,3,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-10-24 00:00:00,3000,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,10,4,1746.2137931034483,1864.2857142857144,1750.0,5,4,3,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-11-01 00:00:00,5250,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,11,1,1746.2137931034483,2812.5,4000.0,6,4,3,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-11-09 00:00:00,3750,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,11,2,1746.2137931034483,2812.5,3000.0,6,4,3,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-11-16 00:00:00,4500,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,11,3,1746.2137931034483,2812.5,2750.0,6,4,3,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-11-24 00:00:00,3750,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,11,4,1746.2137931034483,2812.5,1875.0,6,4,3,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-12-01 00:00:00,2250,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,12,1,1746.2137931034483,1500.0,1350.0,6,4,3,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-12-09 00:00:00,3000,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,12,2,1746.2137931034483,1500.0,1500.0,6,4,3,2,52500,0.6217904761904762,0.4676659814260088,0.0
2020-12-16 00:00:00,3000,85144,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2020,12,3,1746.2137931034483,1500.0,1750.0,6,4,3,2,52500,0.6217904761904762,0.4676659814260088,0.0
2021-01-01 00:00:00,1500,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,1,1,1746.2137931034483,1500.0,1500.0,1,1,1,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-01-09 00:00:00,2250,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,1,2,1746.2137931034483,1500.0,1500.0,1,1,1,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-01-16 00:00:00,2250,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,1,3,1746.2137931034483,1500.0,1125.0,1,1,1,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-01-24 00:00:00,2250,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,1,4,1746.2137931034483,1500.0,1875.0,1,1,1,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-02-01 00:00:00,750,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,2,1,1746.2137931034483,1625.0,1500.0,1,1,1,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-02-09 00:00:00,2250,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,2,2,1746.2137931034483,1625.0,1500.0,1,1,1,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-02-16 00:00:00,2250,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,2,3,1746.2137931034483,1625.0,1750.0,1,1,1,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-02-24 00:00:00,2250,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,2,4,1746.2137931034483,1625.0,1875.0,1,1,1,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-03-01 00:00:00,1500,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,3,1,1746.2137931034483,1395.6923076923076,1750.0,2,1,1,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-03-16 00:00:00,750,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,3,3,1746.2137931034483,1395.6923076923076,936.0,2,1,1,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-03-24 00:00:00,1500,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,3,4,1746.2137931034483,1395.6923076923076,1500.0,2,1,1,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-04-16 00:00:00,3750,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,4,3,1746.2137931034483,1916.6666666666667,3000.0,2,2,1,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-04-24 00:00:00,750,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,4,4,1746.2137931034483,1916.6666666666667,1250.0,2,2,1,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-05-01 00:00:00,5250,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,5,1,1746.2137931034483,1990.5384615384612,3187.5,3,2,2,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-05-09 00:00:00,2250,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,5,2,1746.2137931034483,1990.5384615384612,1900.0,3,2,2,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-05-16 00:00:00,3000,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,5,3,1746.2137931034483,1990.5384615384612,1500.0,3,2,2,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-05-24 00:00:00,750,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,5,4,1746.2137931034483,1990.5384615384612,975.6666666666666,3,2,2,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-06-01 00:00:00,2250,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,6,1,1746.2137931034483,1697.5,1770.0,3,2,2,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-06-09 00:00:00,1500,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,6,2,1746.2137931034483,1697.5,1913.3333333333333,3,2,2,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-06-16 00:00:00,1500,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,6,3,1746.2137931034483,1697.5,1400.0,3,2,2,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-06-24 00:00:00,1500,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,6,4,1746.2137931034483,1697.5,1500.0,3,2,2,1,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-07-01 00:00:00,750,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,7,1,1746.2137931034483,1800.0,1875.0,4,3,2,2,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-07-09 00:00:00,750,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,7,2,1746.2137931034483,1800.0,1000.0,4,3,2,2,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-07-16 00:00:00,3000,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,7,3,1746.2137931034483,1800.0,2000.0,4,3,2,2,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-08-01 00:00:00,2250,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,8,1,1746.2137931034483,1615.3846153846157,1312.5,4,3,2,2,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-09-01 00:00:00,1500,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,9,1,1746.2137931034483,1406.25,1350.0,5,3,3,2,85144,-0.4010147514798459,0.4676659814260088,0.0
2021-12-01 00:00:00,750,51000,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA850,2021,12,1,1746.2137931034483,1500.0,1350.0,6,4,3,2,85144,-0.4010147514798459,0.4676659814260088,0.0
2017-01-09 00:00:00,1500,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,1,2,1158.7826086956522,954.5454545454544,937.5,1,1,1,1,0,nan,0.0730694684684981,0.0
2017-01-16 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,1,3,1158.7826086956522,954.5454545454544,750.0,1,1,1,1,0,nan,0.0730694684684981,0.0
2017-01-24 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,1,4,1158.7826086956522,954.5454545454544,1125.0,1,1,1,1,0,nan,0.0730694684684981,0.0
2017-02-24 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,2,4,1158.7826086956522,1224.8,750.0,1,1,1,1,0,nan,0.0730694684684981,0.0
2017-03-01 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,3,1,1158.7826086956522,1146.428571428571,825.0,2,1,1,1,0,nan,0.0730694684684981,0.0
2017-03-16 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,3,3,1158.7826086956522,1146.428571428571,1000.0,2,1,1,1,0,nan,0.0730694684684981,0.0
2017-03-24 00:00:00,2250,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,3,4,1158.7826086956522,1146.428571428571,1750.0,2,1,1,1,0,nan,0.0730694684684981,0.0
2017-04-16 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,4,3,1158.7826086956522,1125.0,1500.0,2,2,1,1,0,nan,0.0730694684684981,0.0
2017-04-24 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,4,4,1158.7826086956522,1125.0,750.0,2,2,1,1,0,nan,0.0730694684684981,0.0
2017-05-01 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,5,1,1158.7826086956522,1125.0,750.0,3,2,2,1,0,nan,0.0730694684684981,0.0
2017-05-24 00:00:00,1500,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,5,4,1158.7826086956522,1125.0,1750.0,3,2,2,1,0,nan,0.0730694684684981,0.0
2017-06-01 00:00:00,1500,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,6,1,1158.7826086956522,1022.7272727272727,1250.0,3,2,2,1,0,nan,0.0730694684684981,0.0
2017-06-16 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,6,3,1158.7826086956522,1022.7272727272727,937.5,3,2,2,1,0,nan,0.0730694684684981,0.0
2017-06-24 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,6,4,1158.7826086956522,1022.7272727272727,1000.0,3,2,2,1,0,nan,0.0730694684684981,0.0
2017-07-16 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,7,3,1158.7826086956522,937.5,1250.0,4,3,2,2,0,nan,0.0730694684684981,0.0
2017-07-24 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,7,4,1158.7826086956522,937.5,750.0,4,3,2,2,0,nan,0.0730694684684981,0.0
2017-08-01 00:00:00,2250,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,8,1,1158.7826086956522,1153.8461538461538,1200.0,4,3,2,2,0,nan,0.0730694684684981,0.0
2017-08-24 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,8,4,1158.7826086956522,1153.8461538461538,1000.0,4,3,2,2,0,nan,0.0730694684684981,0.0
2017-09-01 00:00:00,1500,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,9,1,1158.7826086956522,1207.142857142857,1000.0,5,3,3,2,0,nan,0.0730694684684981,0.0
2017-09-16 00:00:00,1500,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,9,3,1158.7826086956522,1207.142857142857,1312.5,5,3,3,2,0,nan,0.0730694684684981,0.0
2017-10-01 00:00:00,1500,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,10,1,1158.7826086956522,1684.5,1875.0,5,4,3,2,0,nan,0.0730694684684981,0.0
2017-10-09 00:00:00,2250,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,10,2,1158.7826086956522,1684.5,1500.0,5,4,3,2,0,nan,0.0730694684684981,0.0
2017-10-16 00:00:00,1464,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,10,3,1158.7826086956522,1684.5,1464.0,5,4,3,2,0,nan,0.0730694684684981,0.0
2017-11-01 00:00:00,1500,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,11,1,1158.7826086956522,1200.0,1500.0,6,4,3,2,0,nan,0.0730694684684981,0.0
2017-11-16 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,11,3,1158.7826086956522,1200.0,1000.0,6,4,3,2,0,nan,0.0730694684684981,0.0
2017-12-01 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,12,1,1158.7826086956522,1071.428571428571,750.0,6,4,3,2,0,nan,0.0730694684684981,0.0
2017-12-16 00:00:00,750,30714,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2017,12,3,1158.7826086956522,1071.428571428571,1125.0,6,4,3,2,0,nan,0.0730694684684981,0.0
2018-01-09 00:00:00,750,29048,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2018,1,2,1158.7826086956522,954.5454545454544,937.5,1,1,1,1,30714,-0.0542423650452562,0.0730694684684981,0.0
2018-01-24 00:00:00,1500,29048,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2018,1,4,1158.7826086956522,954.5454545454544,1125.0,1,1,1,1,30714,-0.0542423650452562,0.0730694684684981,0.0
2018-02-01 00:00:00,750,29048,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2018,2,1,1158.7826086956522,1224.8,750.0,1,1,1,1,30714,-0.0542423650452562,0.0730694684684981,0.0
2018-02-09 00:00:00,750,29048,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2018,2,2,1158.7826086956522,1224.8,1500.0,1,1,1,1,30714,-0.0542423650452562,0.0730694684684981,0.0
2018-02-16 00:00:00,2498,29048,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2018,2,3,1158.7826086956522,1224.8,1562.0,1,1,1,1,30714,-0.0542423650452562,0.0730694684684981,0.0
2018-03-01 00:00:00,300,29048,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2018,3,1,1158.7826086956522,1146.428571428571,825.0,2,1,1,1,30714,-0.0542423650452562,0.0730694684684981,0.0
2018-03-09 00:00:00,1500,29048,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2018,3,2,1158.7826086956522,1146.428571428571,1125.0,2,1,1,1,30714,-0.0542423650452562,0.0730694684684981,0.0
2018-03-16 00:00:00,750,29048,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2018,3,3,1158.7826086956522,1146.428571428571,1000.0,2,1,1,1,30714,-0.0542423650452562,0.0730694684684981,0.0
2018-04-01 00:00:00,750,29048,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2018,4,1,1158.7826086956522,1125.0,1125.0,2,2,1,1,30714,-0.0542423650452562,0.0730694684684981,0.0
2018-04-09 00:00:00,750,29048,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2018,4,2,1158.7826086956522,1125.0,1250.0,2,2,1,1,30714,-0.0542423650452562,0.0730694684684981,0.0
2018-04-24 00:00:00,750,29048,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2018,4,4,1158.7826086956522,1125.0,750.0,2,2,1,1,30714,-0.0542423650452562,0.0730694684684981,0.0
2018-05-01 00:00:00,750,29048,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2018,5,1,1158.7826086956522,1125.0,750.0,3,2,2,1,30714,-0.0542423650452562,0.0730694684684981,0.0
2018-05-24 00:00:00,750,29048,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2018,5,4,1158.7826086956522,1125.0,1750.0,3,2,2,1,30714,-0.0542423650452562,0.0730694684684981,0.0
2018-06-01 00:00:00,1500,29048,ACROS,INDUSTRIAS ACROS WHIRLPOOL S. DE R.L. DE C.V.,BUJIA569,2018,6,1,1158.7826086956522,1022.7272727272727,1250.0,3,2,2,1,30714,-0.0542423650452562,0.0730694684684981,0.0
