Fecha Semana,Cantidad Total,Cantidad Total Año,Importe Total,Cliente,Producto,Año,Mes,Semana,No. ventas,Promedio,P. Mes,P. Semana,Bimestre,Trimestre,Cuatrimestre,Semestre,Cantidad Año Pasado,Tasa Crecimiento Año Pasado,Tasa Crecimiento
2019-04-01,100,1900,171.0,ACROS,EI-S5N,2019,4,1,1,202.32530120481928,166.66666666666666,100.0,2,2,1,1,3000,-0.36666666666666664,-0.19431338500935352
2019-05-09,100,1900,171.0,ACROS,EI-S5N,2019,5,2,1,202.32530120481928,174.75,166.33333333333334,3,2,2,1,3000,-0.36666666666666664,-0.19431338500935352
2019-10-09,100,1900,171.0,ACROS,EI-S5N,2019,10,2,1,202.32530120481928,200.0,100.0,5,4,3,2,3000,-0.36666666666666664,-0.19431338500935352
2019-10-24,100,1900,171.0,ACROS,EI-S5N,2019,10,4,1,202.32530120481928,200.0,366.6666666666667,5,4,3,2,3000,-0.36666666666666664,-0.19431338500935352
2019-12-01,300,1900,513.0,ACROS,EI-S5N,2019,12,1,1,202.32530120481928,225.0,300.0,6,4,3,2,3000,-0.36666666666666664,-0.19431338500935352
2020-02-09,200,1700,314.0,ACROS,EI-S5N,2020,2,2,1,202.32530120481928,237.14285714285714,133.33333333333334,1,1,1,1,1900,-0.10526315789473684,-0.19431338500935352
2020-04-01,100,1700,157.0,ACROS,EI-S5N,2020,4,1,1,202.32530120481928,166.66666666666666,100.0,2,2,1,1,1900,-0.10526315789473684,-0.19431338500935352
2020-06-16,400,1700,628.0,ACROS,EI-S5N,2020,6,3,1,202.32530120481928,266.6666666666667,300.0,3,2,2,1,1900,-0.10526315789473684,-0.19431338500935352
2020-07-09,200,1700,314.0,ACROS,EI-S5N,2020,7,2,1,202.32530120481928,149.5,150.0,4,3,2,2,1900,-0.10526315789473684,-0.19431338500935352
2020-07-16,200,1700,314.0,ACROS,EI-S5N,2020,7,3,1,202.32530120481928,149.5,200.0,4,3,2,2,1900,-0.10526315789473684,-0.19431338500935352
2020-09-01,200,1700,314.0,ACROS,EI-S5N,2020,9,1,1,202.32530120481928,205.85714285714286,213.66666666666666,5,3,3,2,1900,-0.10526315789473684,-0.19431338500935352
2020-10-09,100,1700,157.0,ACROS,EI-S5N,2020,10,2,1,202.32530120481928,200.0,100.0,5,4,3,2,1900,-0.10526315789473684,-0.19431338500935352
2020-10-16,100,1700,157.0,ACROS,EI-S5N,2020,10,3,1,202.32530120481928,200.0,133.33333333333334,5,4,3,2,1900,-0.10526315789473684,-0.19431338500935352
2020-11-16,200,1700,314.0,ACROS,EI-S5N,2020,11,3,1,202.32530120481928,220.0,200.0,6,4,3,2,1900,-0.10526315789473684,-0.19431338500935352
2021-01-01,100,2537,157.0,ACROS,EI-S5N,2021,1,1,1,202.32530120481928,183.16666666666666,100.0,1,1,1,1,1700,0.4923529411764706,-0.19431338500935352
2021-01-09,300,2537,471.0,ACROS,EI-S5N,2021,1,2,1,202.32530120481928,183.16666666666666,200.0,1,1,1,1,1700,0.4923529411764706,-0.19431338500935352
2021-02-09,100,2537,157.0,ACROS,EI-S5N,2021,2,2,1,202.32530120481928,237.14285714285714,133.33333333333334,1,1,1,1,1700,0.4923529411764706,-0.19431338500935352
2021-04-09,200,2537,314.0,ACROS,EI-S5N,2021,4,2,1,202.32530120481928,166.66666666666666,200.0,2,2,1,1,1700,0.4923529411764706,-0.19431338500935352
2021-05-01,100,2537,157.0,ACROS,EI-S5N,2021,5,1,1,202.32530120481928,174.75,100.0,3,2,2,1,1700,0.4923529411764706,-0.19431338500935352
2021-05-09,300,2537,471.0,ACROS,EI-S5N,2021,5,2,1,202.32530120481928,174.75,166.33333333333334,3,2,2,1,1700,0.4923529411764706,-0.19431338500935352
2021-05-16,199,2537,312.43,ACROS,EI-S5N,2021,5,3,1,202.32530120481928,174.75,249.5,3,2,2,1,1700,0.4923529411764706,-0.19431338500935352
2021-06-09,400,2537,628.0,ACROS,EI-S5N,2021,6,2,1,202.32530120481928,266.6666666666667,300.0,3,2,2,1,1700,0.4923529411764706,-0.19431338500935352
2021-07-24,98,2537,153.86,ACROS,EI-S5N,2021,7,4,1,202.32530120481928,149.5,99.33333333333333,4,3,2,2,1700,0.4923529411764706,-0.19431338500935352
2021-08-09,299,2537,469.43,ACROS,EI-S5N,2021,8,2,1,202.32530120481928,259.8,266.3333333333333,4,3,2,2,1700,0.4923529411764706,-0.19431338500935352
2021-09-01,141,2537,221.37,ACROS,EI-S5N,2021,9,1,1,202.32530120481928,205.85714285714286,213.66666666666666,5,3,3,2,1700,0.4923529411764706,-0.19431338500935352
2021-09-09,300,2537,471.0,ACROS,EI-S5N,2021,9,2,1,202.32530120481928,205.85714285714286,233.33333333333334,5,3,3,2,1700,0.4923529411764706,-0.19431338500935352
2022-01-09,100,1496,175.84,ACROS,EI-S5N,2022,1,2,1,202.32530120481928,183.16666666666666,200.0,1,1,1,1,2537,-0.41032715806070164,-0.19431338500935352
2022-01-16,399,1496,701.6,ACROS,EI-S5N,2022,1,3,1,202.32530120481928,183.16666666666666,249.5,1,1,1,1,2537,-0.41032715806070164,-0.19431338500935352
2022-04-24,300,1496,527.52,ACROS,EI-S5N,2022,4,4,1,202.32530120481928,166.66666666666666,200.0,2,2,1,1,2537,-0.41032715806070164,-0.19431338500935352
2022-05-09,99,1496,174.08,ACROS,EI-S5N,2022,5,2,1,202.32530120481928,174.75,166.33333333333334,3,2,2,1,2537,-0.41032715806070164,-0.19431338500935352
2022-05-24,100,1496,175.84,ACROS,EI-S5N,2022,5,4,1,202.32530120481928,174.75,150.0,3,2,2,1,2537,-0.41032715806070164,-0.19431338500935352
2022-07-01,98,1496,181.55,ACROS,EI-S5N,2022,7,1,1,202.32530120481928,149.5,199.0,4,3,2,2,2537,-0.41032715806070164,-0.19431338500935352
2022-08-01,300,1496,555.78,ACROS,EI-S5N,2022,8,1,1,202.32530120481928,259.8,250.0,4,3,2,2,2537,-0.41032715806070164,-0.19431338500935352
2022-10-16,100,1496,185.26,ACROS,EI-S5N,2022,10,3,1,202.32530120481928,200.0,133.33333333333334,5,4,3,2,2537,-0.41032715806070164,-0.19431338500935352
2017-03-01,100,1147,250.0,ACROS,EI-S6MT2,2017,3,1,1,207.66666666666666,226.0,100.0,2,1,1,1,0,,-0.9136878814298169
2017-03-24,352,1147,880.0,ACROS,EI-S6MT2,2017,3,4,1,207.66666666666666,226.0,352.0,2,1,1,1,0,,-0.9136878814298169
2017-04-24,100,1147,242.5,ACROS,EI-S6MT2,2017,4,4,1,207.66666666666666,100.0,100.0,2,2,1,1,0,,-0.9136878814298169
2017-05-16,399,1147,967.58,ACROS,EI-S6MT2,2017,5,3,1,207.66666666666666,297.5,399.0,3,2,2,1,0,,-0.9136878814298169
2017-05-24,196,1147,475.3,ACROS,EI-S6MT2,2017,5,4,1,207.66666666666666,297.5,196.0,3,2,2,1,0,,-0.9136878814298169
2018-12-16,99,99,240.08,ACROS,EI-S6MT2,2018,12,3,1,207.66666666666666,99.0,99.0,6,4,3,2,1147,-0.9136878814298169,-0.9136878814298169
2017-04-24,750,5250,168.75,ACROS,BUJIA481,2017,4,4,1,835.5833333333334,750.0,750.0,2,2,1,1,0,,-0.1348706758782708
2017-06-16,750,5250,168.45,ACROS,BUJIA481,2017,6,3,1,835.5833333333334,750.0,750.0,3,2,2,1,0,,-0.1348706758782708
2017-07-09,750,5250,168.45,ACROS,BUJIA481,2017,7,2,1,835.5833333333334,750.0,750.0,4,3,2,2,0,,-0.1348706758782708
2017-08-24,750,5250,168.45,ACROS,BUJIA481,2017,8,4,1,835.5833333333334,750.0,750.0,4,3,2,2,0,,-0.1348706758782708
2017-09-24,750,5250,168.45,ACROS,BUJIA481,2017,9,4,1,835.5833333333334,750.0,750.0,5,3,3,2,0,,-0.1348706758782708
2017-11-09,1500,5250,336.9,ACROS,BUJIA481,2017,11,2,1,835.5833333333334,1000.0,1000.0,6,4,3,2,0,,-0.1348706758782708
2018-03-16,750,4500,168.45,ACROS,BUJIA481,2018,3,3,1,835.5833333333334,1125.0,750.0,2,1,1,1,5250,-0.14285714285714285,-0.1348706758782708
2018-04-01,750,4500,168.45,ACROS,BUJIA481,2018,4,1,1,835.5833333333334,750.0,750.0,2,2,1,1,5250,-0.14285714285714285,-0.1348706758782708
2018-06-01,750,4500,168.45,ACROS,BUJIA481,2018,6,1,1,835.5833333333334,750.0,750.0,3,2,2,1,5250,-0.14285714285714285,-0.1348706758782708
2018-08-09,750,4500,168.45,ACROS,BUJIA481,2018,8,2,1,835.5833333333334,750.0,750.0,4,3,2,2,5250,-0.14285714285714285,-0.1348706758782708
2018-11-09,750,4500,168.45,ACROS,BUJIA481,2018,11,2,1,835.5833333333334,1000.0,1000.0,6,4,3,2,5250,-0.14285714285714285,-0.1348706758782708
2018-12-16,750,4500,168.45,ACROS,BUJIA481,2018,12,3,1,835.5833333333334,750.0,750.0,6,4,3,2,5250,-0.14285714285714285,-0.1348706758782708
2019-03-01,1500,3750,336.9,ACROS,BUJIA481,2019,3,1,1,835.5833333333334,1125.0,1500.0,2,1,1,1,4500,-0.16666666666666666,-0.1348706758782708
2019-05-24,1500,3750,336.9,ACROS,BUJIA481,2019,5,4,2,835.5833333333334,1500.0,1500.0,3,2,2,1,4500,-0.16666666666666666,-0.1348706758782708
2019-12-09,750,3750,168.45,ACROS,BUJIA481,2019,12,2,1,835.5833333333334,750.0,750.0,6,4,3,2,4500,-0.16666666666666666,-0.1348706758782708
2020-02-09,554,2054,124.43,ACROS,BUJIA481,2020,2,2,1,835.5833333333334,684.6666666666666,652.0,1,1,1,1,3750,-0.45226666666666665,-0.1348706758782708
2020-02-16,750,2054,168.45,ACROS,BUJIA481,2020,2,3,1,835.5833333333334,684.6666666666666,750.0,1,1,1,1,3750,-0.45226666666666665,-0.1348706758782708
2020-06-24,750,2054,168.45,ACROS,BUJIA481,2020,6,4,1,835.5833333333334,750.0,750.0,3,2,2,1,3750,-0.45226666666666665,-0.1348706758782708
2021-01-09,750,2250,168.45,ACROS,BUJIA481,2021,1,2,1,835.5833333333334,750.0,750.0,1,1,1,1,2054,0.09542356377799416,-0.1348706758782708
2021-11-09,750,2250,168.45,ACROS,BUJIA481,2021,11,2,1,835.5833333333334,1000.0,1000.0,6,4,3,2,2054,0.09542356377799416,-0.1348706758782708
2021-12-09,750,2250,168.45,ACROS,BUJIA481,2021,12,2,1,835.5833333333334,750.0,750.0,6,4,3,2,2054,0.09542356377799416,-0.1348706758782708
2022-02-09,750,2250,188.7,ACROS,BUJIA481,2022,2,2,1,835.5833333333334,684.6666666666666,652.0,1,1,1,1,2250,0.0,-0.1348706758782708
2022-08-01,750,2250,198.75,ACROS,BUJIA481,2022,8,1,1,835.5833333333334,750.0,750.0,4,3,2,2,2250,0.0,-0.1348706758782708
2022-09-16,750,2250,198.75,ACROS,BUJIA481,2022,9,3,1,835.5833333333334,750.0,750.0,5,3,3,2,2250,0.0,-0.1348706758782708
2018-02-01,100,197251,31.0,ACROS,BUJIA630,2018,2,1,1,11805.245192307691,10975.0,10370.0,1,1,1,1,0,,0.4456346193410261
2018-04-01,3000,197251,930.0,ACROS,BUJIA630,2018,4,1,2,11805.245192307691,12534.21052631579,13950.0,2,2,1,1,0,,0.4456346193410261
2018-04-09,2250,197251,697.5,ACROS,BUJIA630,2018,4,2,1,11805.245192307691,12534.21052631579,10500.0,2,2,1,1,0,,0.4456346193410261
2018-04-16,6400,197251,1984.0,ACROS,BUJIA630,2018,4,3,1,11805.245192307691,12534.21052631579,17630.0,2,2,1,1,0,,0.4456346193410261
2018-04-24,4500,197251,1395.0,ACROS,BUJIA630,2018,4,4,1,11805.245192307691,12534.21052631579,7650.0,2,2,1,1,0,,0.4456346193410261
2018-05-09,3600,197251,1116.0,ACROS,BUJIA630,2018,5,2,1,11805.245192307691,12322.578947368422,8970.0,3,2,2,1,0,,0.4456346193410261
2018-05-16,4029,197251,1248.99,ACROS,BUJIA630,2018,5,3,1,11805.245192307691,12322.578947368422,12805.8,3,2,2,1,0,,0.4456346193410261
2018-05-24,3000,197251,930.0,ACROS,BUJIA630,2018,5,4,1,11805.245192307691,12322.578947368422,10800.0,3,2,2,1,0,,0.4456346193410261
2018-06-01,7622,197251,2362.82,ACROS,BUJIA630,2018,6,1,2,11805.245192307691,11654.235294117647,11655.5,3,2,2,1,0,,0.4456346193410261
2018-06-09,2250,197251,697.5,ACROS,BUJIA630,2018,6,2,1,11805.245192307691,11654.235294117647,8700.0,3,2,2,1,0,,0.4456346193410261
2018-06-16,3000,197251,930.0,ACROS,BUJIA630,2018,6,3,1,11805.245192307691,11654.235294117647,14850.0,3,2,2,1,0,,0.4456346193410261
2018-07-01,750,197251,232.5,ACROS,BUJIA630,2018,7,1,1,11805.245192307691,12750.0,14700.0,4,3,2,2,0,,0.4456346193410261
2018-07-16,3000,197251,930.0,ACROS,BUJIA630,2018,7,3,1,11805.245192307691,12750.0,12600.0,4,3,2,2,0,,0.4456346193410261
2018-07-24,6000,197251,1860.0,ACROS,BUJIA630,2018,7,4,1,11805.245192307691,12750.0,13050.0,4,3,2,2,0,,0.4456346193410261
2018-08-01,5250,197251,1627.5,ACROS,BUJIA630,2018,8,1,1,11805.245192307691,8921.052631578947,7650.0,4,3,2,2,0,,0.4456346193410261
2018-08-09,6000,197251,1860.0,ACROS,BUJIA630,2018,8,2,1,11805.245192307691,8921.052631578947,9562.5,4,3,2,2,0,,0.4456346193410261
2018-08-16,4500,197251,1395.0,ACROS,BUJIA630,2018,8,3,1,11805.245192307691,8921.052631578947,8400.0,4,3,2,2,0,,0.4456346193410261
2018-08-24,12750,197251,3952.5,ACROS,BUJIA630,2018,8,4,2,11805.245192307691,8921.052631578947,10200.0,4,3,2,2,0,,0.4456346193410261
2018-09-01,4500,197251,1395.0,ACROS,BUJIA630,2018,9,1,1,11805.245192307691,10425.0,9900.0,5,3,3,2,0,,0.4456346193410261
2018-09-09,5250,197251,1627.5,ACROS,BUJIA630,2018,9,2,1,11805.245192307691,10425.0,9450.0,5,3,3,2,0,,0.4456346193410261
2018-09-16,3750,197251,1162.5,ACROS,BUJIA630,2018,9,3,1,11805.245192307691,10425.0,12450.0,5,3,3,2,0,,0.4456346193410261
2018-09-24,6750,197251,2092.5,ACROS,BUJIA630,2018,9,4,1,11805.245192307691,10425.0,9900.0,5,3,3,2,0,,0.4456346193410261
2018-10-01,5250,197251,1627.5,ACROS,BUJIA630,2018,10,1,1,11805.245192307691,15583.333333333334,19650.0,5,4,3,2,0,,0.4456346193410261
2018-10-09,6750,197251,2092.5,ACROS,BUJIA630,2018,10,2,1,11805.245192307691,15583.333333333334,7950.0,5,4,3,2,0,,0.4456346193410261
2018-10-16,6000,197251,1860.0,ACROS,BUJIA630,2018,10,3,1,11805.245192307691,15583.333333333334,14250.0,5,4,3,2,0,,0.4456346193410261
2018-10-24,7500,197251,2325.0,ACROS,BUJIA630,2018,10,4,1,11805.245192307691,15583.333333333334,21375.0,5,4,3,2,0,,0.4456346193410261
2018-11-01,8250,197251,2557.5,ACROS,BUJIA630,2018,11,1,1,11805.245192307691,13359.375,10312.5,6,4,3,2,0,,0.4456346193410261
2018-11-09,8250,197251,2557.5,ACROS,BUJIA630,2018,11,2,1,11805.245192307691,13359.375,17250.0,6,4,3,2,0,,0.4456346193410261
2018-11-16,18750,197251,5812.5,ACROS,BUJIA630,2018,11,3,2,11805.245192307691,13359.375,13875.0,6,4,3,2,0,,0.4456346193410261
2018-11-24,15750,197251,4882.5,ACROS,BUJIA630,2018,11,4,1,11805.245192307691,13359.375,12000.0,6,4,3,2,0,,0.4456346193410261
2018-12-01,3750,197251,1162.5,ACROS,BUJIA630,2018,12,1,1,11805.245192307691,10500.0,10875.0,6,4,3,2,0,,0.4456346193410261
2018-12-09,3000,197251,930.0,ACROS,BUJIA630,2018,12,2,1,11805.245192307691,10500.0,8062.5,6,4,3,2,0,,0.4456346193410261
2018-12-16,15750,197251,4882.5,ACROS,BUJIA630,2018,12,3,1,11805.245192307691,10500.0,13125.0,6,4,3,2,0,,0.4456346193410261
2019-01-01,6000,502500,1860.0,ACROS,BUJIA630,2019,1,1,2,11805.245192307691,10312.5,6000.0,1,1,1,1,197251,1.5475156019487861,0.4456346193410261
2019-01-09,3750,502500,1162.5,ACROS,BUJIA630,2019,1,2,1,11805.245192307691,10312.5,9937.5,1,1,1,1,197251,1.5475156019487861,0.4456346193410261
2019-01-16,5250,502500,1537.5,ACROS,BUJIA630,2019,1,3,2,11805.245192307691,10312.5,11812.5,1,1,1,1,197251,1.5475156019487861,0.4456346193410261
2019-01-24,6000,502500,1680.0,ACROS,BUJIA630,2019,1,4,1,11805.245192307691,10312.5,13500.0,1,1,1,1,197251,1.5475156019487861,0.4456346193410261
2019-02-01,8250,502500,2310.0,ACROS,BUJIA630,2019,2,1,2,11805.245192307691,10975.0,10370.0,1,1,1,1,197251,1.5475156019487861,0.4456346193410261
2019-02-09,4500,502500,1260.0,ACROS,BUJIA630,2019,2,2,1,11805.245192307691,10975.0,7125.0,1,1,1,1,197251,1.5475156019487861,0.4456346193410261
2019-02-16,10500,502500,2940.0,ACROS,BUJIA630,2019,2,3,1,11805.245192307691,10975.0,13500.0,1,1,1,1,197251,1.5475156019487861,0.4456346193410261
2019-03-01,11250,502500,3150.0,ACROS,BUJIA630,2019,3,1,2,11805.245192307691,12093.125,9747.5,2,1,1,1,197251,1.5475156019487861,0.4456346193410261
2019-03-09,12000,502500,3360.0,ACROS,BUJIA630,2019,3,2,1,11805.245192307691,12093.125,15187.5,2,1,1,1,197251,1.5475156019487861,0.4456346193410261
2019-03-16,6000,502500,1680.0,ACROS,BUJIA630,2019,3,3,1,11805.245192307691,12093.125,10500.0,2,1,1,1,197251,1.5475156019487861,0.4456346193410261
2019-03-24,12000,502500,3360.0,ACROS,BUJIA630,2019,3,4,1,11805.245192307691,12093.125,12937.5,2,1,1,1,197251,1.5475156019487861,0.4456346193410261
2019-04-01,11250,502500,3150.0,ACROS,BUJIA630,2019,4,1,1,11805.245192307691,12534.21052631579,13950.0,2,2,1,1,197251,1.5475156019487861,0.4456346193410261
2019-04-09,12000,502500,3360.0,ACROS,BUJIA630,2019,4,2,1,11805.245192307691,12534.21052631579,10500.0,2,2,1,1,197251,1.5475156019487861,0.4456346193410261
2019-04-16,9750,502500,2730.0,ACROS,BUJIA630,2019,4,3,1,11805.245192307691,12534.21052631579,17630.0,2,2,1,1,197251,1.5475156019487861,0.4456346193410261
2019-04-24,14250,502500,3990.0,ACROS,BUJIA630,2019,4,4,1,11805.245192307691,12534.21052631579,7650.0,2,2,1,1,197251,1.5475156019487861,0.4456346193410261
2019-05-01,11250,502500,3150.0,ACROS,BUJIA630,2019,5,1,1,11805.245192307691,12322.578947368422,17812.5,3,2,2,1,197251,1.5475156019487861,0.4456346193410261
2019-05-09,12750,502500,3570.0,ACROS,BUJIA630,2019,5,2,1,11805.245192307691,12322.578947368422,8970.0,3,2,2,1,197251,1.5475156019487861,0.4456346193410261
2019-05-16,13500,502500,3780.0,ACROS,BUJIA630,2019,5,3,1,11805.245192307691,12322.578947368422,12805.8,3,2,2,1,197251,1.5475156019487861,0.4456346193410261
2019-05-24,18750,502500,5250.0,ACROS,BUJIA630,2019,5,4,2,11805.245192307691,12322.578947368422,10800.0,3,2,2,1,197251,1.5475156019487861,0.4456346193410261
2019-06-01,18750,502500,5250.0,ACROS,BUJIA630,2019,6,1,1,11805.245192307691,11654.235294117647,11655.5,3,2,2,1,197251,1.5475156019487861,0.4456346193410261
2019-06-09,18000,502500,5040.0,ACROS,BUJIA630,2019,6,2,1,11805.245192307691,11654.235294117647,8700.0,3,2,2,1,197251,1.5475156019487861,0.4456346193410261
2019-06-16,12000,502500,3360.0,ACROS,BUJIA630,2019,6,3,1,11805.245192307691,11654.235294117647,14850.0,3,2,2,1,197251,1.5475156019487861,0.4456346193410261
2019-06-24,12750,502500,3570.0,ACROS,BUJIA630,2019,6,4,1,11805.245192307691,11654.235294117647,11250.0,3,2,2,1,197251,1.5475156019487861,0.4456346193410261
2019-07-01,17250,502500,4830.0,ACROS,BUJIA630,2019,7,1,1,11805.245192307691,12750.0,14700.0,4,3,2,2,197251,1.5475156019487861,0.4456346193410261
2019-07-09,12000,502500,3360.0,ACROS,BUJIA630,2019,7,2,1,11805.245192307691,12750.0,10125.0,4,3,2,2,197251,1.5475156019487861,0.4456346193410261
2019-07-16,17250,502500,4830.0,ACROS,BUJIA630,2019,7,3,1,11805.245192307691,12750.0,12600.0,4,3,2,2,197251,1.5475156019487861,0.4456346193410261
2019-07-24,16500,502500,4620.0,ACROS,BUJIA630,2019,7,4,1,11805.245192307691,12750.0,13050.0,4,3,2,2,197251,1.5475156019487861,0.4456346193410261
2019-08-01,15000,502500,4200.0,ACROS,BUJIA630,2019,8,1,1,11805.245192307691,8921.052631578947,7650.0,4,3,2,2,197251,1.5475156019487861,0.4456346193410261
2019-08-09,12750,502500,3570.0,ACROS,BUJIA630,2019,8,2,1,11805.245192307691,8921.052631578947,9562.5,4,3,2,2,197251,1.5475156019487861,0.4456346193410261
2019-08-16,17250,502500,4830.0,ACROS,BUJIA630,2019,8,3,2,11805.245192307691,8921.052631578947,8400.0,4,3,2,2,197251,1.5475156019487861,0.4456346193410261
2019-08-24,9000,502500,2520.0,ACROS,BUJIA630,2019,8,4,1,11805.245192307691,8921.052631578947,10200.0,4,3,2,2,197251,1.5475156019487861,0.4456346193410261
2019-09-01,3750,502500,1050.0,ACROS,BUJIA630,2019,9,1,1,11805.245192307691,10425.0,9900.0,5,3,3,2,197251,1.5475156019487861,0.4456346193410261
2019-09-09,4500,502500,1260.0,ACROS,BUJIA630,2019,9,2,1,11805.245192307691,10425.0,9450.0,5,3,3,2,197251,1.5475156019487861,0.4456346193410261
2019-09-16,10500,502500,2940.0,ACROS,BUJIA630,2019,9,3,1,11805.245192307691,10425.0,12450.0,5,3,3,2,197251,1.5475156019487861,0.4456346193410261
2019-09-24,12000,502500,3360.0,ACROS,BUJIA630,2019,9,4,1,11805.245192307691,10425.0,9900.0,5,3,3,2,197251,1.5475156019487861,0.4456346193410261
2019-10-01,9750,502500,2730.0,ACROS,BUJIA630,2019,10,1,1,11805.245192307691,15583.333333333334,19650.0,5,4,3,2,197251,1.5475156019487861,0.4456346193410261
2019-10-09,8250,502500,2310.0,ACROS,BUJIA630,2019,10,2,1,11805.245192307691,15583.333333333334,7950.0,5,4,3,2,197251,1.5475156019487861,0.4456346193410261
2019-10-16,10500,502500,2940.0,ACROS,BUJIA630,2019,10,3,1,11805.245192307691,15583.333333333334,14250.0,5,4,3,2,197251,1.5475156019487861,0.4456346193410261
2019-10-24,14250,502500,3990.0,ACROS,BUJIA630,2019,10,4,1,11805.245192307691,15583.333333333334,21375.0,5,4,3,2,197251,1.5475156019487861,0.4456346193410261
2019-11-01,11250,502500,3150.0,ACROS,BUJIA630,2019,11,1,2,11805.245192307691,13359.375,10312.5,6,4,3,2,197251,1.5475156019487861,0.4456346193410261
2019-11-09,8250,502500,2310.0,ACROS,BUJIA630,2019,11,2,1,11805.245192307691,13359.375,17250.0,6,4,3,2,197251,1.5475156019487861,0.4456346193410261
2019-11-16,7500,502500,2100.0,ACROS,BUJIA630,2019,11,3,1,11805.245192307691,13359.375,13875.0,6,4,3,2,197251,1.5475156019487861,0.4456346193410261
2019-11-24,10500,502500,2940.0,ACROS,BUJIA630,2019,11,4,1,11805.245192307691,13359.375,12000.0,6,4,3,2,197251,1.5475156019487861,0.4456346193410261
2019-12-01,12750,502500,3570.0,ACROS,BUJIA630,2019,12,1,1,11805.245192307691,10500.0,10875.0,6,4,3,2,197251,1.5475156019487861,0.4456346193410261
2019-12-09,1500,502500,420.0,ACROS,BUJIA630,2019,12,2,1,11805.245192307691,10500.0,8062.5,6,4,3,2,197251,1.5475156019487861,0.4456346193410261
2019-12-16,9750,502500,2730.0,ACROS,BUJIA630,2019,12,3,1,11805.245192307691,10500.0,13125.0,6,4,3,2,197251,1.5475156019487861,0.4456346193410261
2020-01-01,3000,546000,840.0,ACROS,BUJIA630,2020,1,1,2,11805.245192307691,10312.5,6000.0,1,1,1,1,502500,0.08656716417910448,0.4456346193410261
2020-01-09,13500,546000,3780.0,ACROS,BUJIA630,2020,1,2,1,11805.245192307691,10312.5,9937.5,1,1,1,1,502500,0.08656716417910448,0.4456346193410261
2020-01-16,13500,546000,3645.0,ACROS,BUJIA630,2020,1,3,1,11805.245192307691,10312.5,11812.5,1,1,1,1,502500,0.08656716417910448,0.4456346193410261
2020-01-24,19500,546000,5265.0,ACROS,BUJIA630,2020,1,4,2,11805.245192307691,10312.5,13500.0,1,1,1,1,502500,0.08656716417910448,0.4456346193410261
2020-02-01,8250,546000,2227.5,ACROS,BUJIA630,2020,2,1,1,11805.245192307691,10975.0,10370.0,1,1,1,1,502500,0.08656716417910448,0.4456346193410261
2020-02-09,6750,546000,1822.5,ACROS,BUJIA630,2020,2,2,1,11805.245192307691,10975.0,7125.0,1,1,1,1,502500,0.08656716417910448,0.4456346193410261
2020-02-16,7500,546000,2025.0,ACROS,BUJIA630,2020,2,3,1,11805.245192307691,10975.0,13500.0,1,1,1,1,502500,0.08656716417910448,0.4456346193410261
2020-02-24,19500,546000,5265.0,ACROS,BUJIA630,2020,2,4,1,11805.245192307691,10975.0,13750.0,1,1,1,1,502500,0.08656716417910448,0.4456346193410261
2020-03-01,15000,546000,4050.0,ACROS,BUJIA630,2020,3,1,1,11805.245192307691,12093.125,9747.5,2,1,1,1,502500,0.08656716417910448,0.4456346193410261
2020-03-09,13500,546000,3645.0,ACROS,BUJIA630,2020,3,2,1,11805.245192307691,12093.125,15187.5,2,1,1,1,502500,0.08656716417910448,0.4456346193410261
2020-03-16,9000,546000,2430.0,ACROS,BUJIA630,2020,3,3,1,11805.245192307691,12093.125,10500.0,2,1,1,1,502500,0.08656716417910448,0.4456346193410261
2020-03-24,9750,546000,2632.5,ACROS,BUJIA630,2020,3,4,1,11805.245192307691,12093.125,12937.5,2,1,1,1,502500,0.08656716417910448,0.4456346193410261
2020-04-01,7500,546000,2025.0,ACROS,BUJIA630,2020,4,1,1,11805.245192307691,12534.21052631579,13950.0,2,2,1,1,502500,0.08656716417910448,0.4456346193410261
2020-04-09,14250,546000,3847.5,ACROS,BUJIA630,2020,4,2,1,11805.245192307691,12534.21052631579,10500.0,2,2,1,1,502500,0.08656716417910448,0.4456346193410261
2020-04-16,6750,546000,1822.5,ACROS,BUJIA630,2020,4,3,1,11805.245192307691,12534.21052631579,17630.0,2,2,1,1,502500,0.08656716417910448,0.4456346193410261
2020-04-24,10500,546000,2835.0,ACROS,BUJIA630,2020,4,4,1,11805.245192307691,12534.21052631579,7650.0,2,2,1,1,502500,0.08656716417910448,0.4456346193410261
2020-05-01,24750,546000,6682.5,ACROS,BUJIA630,2020,5,1,2,11805.245192307691,12322.578947368422,17812.5,3,2,2,1,502500,0.08656716417910448,0.4456346193410261
2020-05-09,3750,546000,1012.5,ACROS,BUJIA630,2020,5,2,1,11805.245192307691,12322.578947368422,8970.0,3,2,2,1,502500,0.08656716417910448,0.4456346193410261
2020-05-16,7500,546000,2025.0,ACROS,BUJIA630,2020,5,3,1,11805.245192307691,12322.578947368422,12805.8,3,2,2,1,502500,0.08656716417910448,0.4456346193410261
2020-05-24,3000,546000,810.0,ACROS,BUJIA630,2020,5,4,1,11805.245192307691,12322.578947368422,10800.0,3,2,2,1,502500,0.08656716417910448,0.4456346193410261
2020-06-09,5250,546000,1417.5,ACROS,BUJIA630,2020,6,2,1,11805.245192307691,11654.235294117647,8700.0,3,2,2,1,502500,0.08656716417910448,0.4456346193410261
